시간,시스템 CPU 사용률 (%),프로세스 메모리 사용량 (MB),Current Thread 수,호출 건수,TPS,동시 사용자,ERROR 수,SQL 수,최대 TPS,프로세스 CPU사용률 (%)
8/27/2017 17:56,16.57,1251,61.63,2762,46.03,130,283,37607,62.2,15.66
8/27/2017 17:57,17.6,1337,66.01,2887,48.11,122,277,50777,61,16.97
8/27/2017 17:58,17.26,1217,60.03,2975,49.58,112,256,38011,62.2,16.41
8/27/2017 17:59,19.13,1360,68.66,3211,53.51,145,317,41352,71.59,18.27
8/27/2017 18:00,18.18,1663,84,2893,48.21,116,311,50851,66.8,16.98
8/27/2017 18:01,18.39,1319,65,3422,57.03,114,265,38642,75.4,17.64
8/27/2017 18:02,18,1364,68.5,3162,52.7,127,294,39281,71.59,17.18
8/27/2017 18:03,17.26,1511,75.33,2844,47.4,122,297,50880,69.8,16.23
8/27/2017 18:04,15.78,1645,82.66,2704,45.06,149,266,34237,63.4,14.99
8/27/2017 18:05,16.32,1375,66.83,2784,46.4,148,246,36857,61.4,15.68
8/27/2017 18:06,17.97,1448,70.16,3136,52.26,101,262,51130,72,16.91
8/27/2017 18:07,14.86,1248,60.33,2619,43.65,99.05,237,29981,66.59,14.37
8/27/2017 18:08,13.86,850,41.66,2459,40.98,98.69,214,28972,58.79,13.01
8/27/2017 18:09,13.69,1215,61.83,2172,36.2,129,250,42474,44.2,12.72
8/27/2017 18:10,13.26,1621,82.16,1966,32.76,114,286,31303,54.59,12.21
8/27/2017 18:11,14.28,2076,107,1984,33.06,132,332,34992,46,13.27
8/27/2017 18:12,13.14,1503,74.19,2040,34,108,275,43596,42.59,12.63
8/27/2017 18:13,13.42,1166,56.86,2095,34.9,116,270,29734,43.79,12.59
8/27/2017 18:14,11.63,1243,60.93,1936,32.26,104,240,25809,40.59,11.01
8/27/2017 18:15,14.74,1456,72.16,2347,39.11,118,279,48580,52.59,13.57
8/27/2017 18:16,11.88,1529,76.33,1975,32.9,131,231,26041,41.59,11.14
8/27/2017 18:17,12.82,1345,67.06,2120,35.33,125,246,28404,44,12.39
8/27/2017 18:18,14.43,1342,66.19,2309,38.47,131,283,45011,49.2,13.49
8/27/2017 18:19,16.46,1519,74.69,2722,45.36,129,316,37203,59.4,15.82
8/27/2017 18:20,18.07,2627,134,2963,49.38,151,292,38639,84.59,16.57
8/27/2017 18:21,16.61,2400,118,2686,44.76,111,328,48385,54.79,16.18
8/27/2017 18:22,13,1806,88.76,1946,32.43,123,302,30642,48.79,12.3
8/27/2017 18:23,14.27,1884,93.5,2086,34.76,127,299,33858,47.4,13.51
8/27/2017 18:24,12.56,1561,77.8,1952,32.53,122,258,41507,41.4,11.64
8/27/2017 18:25,12.45,1452,71.56,1940,32.33,124,244,27527,48.2,11.68
8/27/2017 18:26,14.98,1307,63.43,2373,39.54,139,315,35563,47.59,14.12
8/27/2017 18:27,13.75,1520,73.69,2220,37,107,245,41585,46.79,13.05
8/27/2017 18:28,15.14,1259,59.73,2589,43.15,116,273,34534,53.4,14.17
8/27/2017 18:29,17.64,1592,79,2841,47.34,178,304,39396,57.4,16.92
8/27/2017 18:30,17.86,1596,77.69,2802,46.7,141,304,49947,66.4,17.04
8/27/2017 18:31,16.98,1674,82.59,2837,47.28,124,313,38935,61.59,15.82
8/27/2017 18:32,14.91,1647,80.59,2462,41.03,144,272,34283,51,14.38
8/27/2017 18:33,15.97,1582,78.36,2565,42.75,150,260,49670,53.4,15.04
8/27/2017 18:34,17.93,1687,85.16,2938,48.96,157,297,39710,63.79,16.43
8/27/2017 18:35,21.42,1997,99.83,3788,63.13,118,286,44113,76,20.72
8/27/2017 18:36,18.42,1564,74.84,3110,51.83,141,310,53259,70,17.79
8/27/2017 18:37,17.95,1851,91.46,3055,50.91,148,301,38966,71.59,16.63
8/27/2017 18:38,17.26,1583,77.31,2925,48.75,162,330,38612,62.59,16.75
8/27/2017 18:39,17.54,1533,75.25,2811,46.84,135,328,53083,59.79,16.77
8/27/2017 18:40,18.82,1881,94.11,3061,51.01,108,318,40353,86.8,17.64
8/27/2017 18:41,17.78,1635,79.93,3089,51.48,122,280,40590,67,17.05
8/27/2017 18:42,15.97,1506,72.69,2576,42.93,124,260,46707,59,15.2
8/27/2017 18:43,15.86,1459,70.31,2686,44.76,115,304,36892,64.59,14.99
8/27/2017 18:44,15.81,1322,63.25,2528,42.13,111,269,35977,73,14.89
8/27/2017 18:45,19.03,1385,66.56,3045,50.75,144,341,55947,59,17.91
8/27/2017 18:46,17.6,1756,84.61,2998,49.96,152,323,42342,60.2,16.84
8/27/2017 18:47,17.55,1679,80.37,2940,49,105,294,38921,64.4,16.39
8/27/2017 18:48,15.84,1727,82.83,2524,42.06,129,268,47141,57.2,15.14
8/27/2017 18:49,14.95,1630,77.13,2353,39.21,148,269,33334,49.59,14.53
8/27/2017 18:50,15.25,1974,98.53,2351,39.18,109,277,33573,58.4,13.96
8/27/2017 18:51,14.87,1728,83.46,2339,38.97,128,311,47981,48.2,14.47
8/27/2017 18:52,14.15,1618,78.59,2190,36.5,134,282,33744,51.59,13.22
8/27/2017 18:53,15.5,1569,75.5,2588,43.13,150,333,36595,61.2,14.62
8/27/2017 18:54,17.38,1874,91.36,2879,47.98,136,297,51179,57.59,16.3
8/27/2017 18:55,15.33,1799,86.06,2410,40.15,136,274,34305,50.2,14.67
8/27/2017 18:56,15.59,1489,70.73,2499,41.65,127,296,36367,53,14.55
8/27/2017 18:57,16.16,1878,90.53,2434,40.56,120,322,52451,55.59,14.95
8/27/2017 18:58,15.1,1912,93.58,2389,39.81,150,314,36321,51.4,14.79
8/27/2017 18:59,14.43,1252,59.16,2347,39.11,149,282,34454,46.59,13.78
8/27/2017 19:00,14.08,1519,75.34,2286,38.09,119,243,43351,55.2,12.97
8/27/2017 19:01,15.06,1298,63.75,2481,41.34,133,297,41414,59.79,14.11
8/27/2017 19:02,17.23,1397,68.58,2738,45.63,121,314,40536,58.4,16.6
8/27/2017 19:03,16.45,1526,76.08,2849,47.48,143,351,49900,63.2,15.17
8/27/2017 19:04,15.75,1532,75.75,2690,44.83,144,308,34428,55,14.88
8/27/2017 19:05,16.2,1720,83,2580,43,160,311,37314,52.79,15.15
8/27/2017 19:06,18.3,1552,75,3025,50.41,141,324,54572,67,17.3
8/27/2017 19:07,18.73,1519,72.75,2941,49.01,147,332,40587,59,17.07
8/27/2017 19:08,17.48,2028,100,2852,47.53,151,305,39222,68,16.85
8/27/2017 19:09,19.04,1685,80,3103,51.71,180,359,55698,64.19,17.92
8/27/2017 19:10,18.92,2704,134,2965,49.41,171,327,40835,65.4,17.96
8/27/2017 19:11,19.04,1951,92.09,3194,53.23,138,293,41878,64,18.54
8/27/2017 19:12,20.92,1982,96,3391,56.51,156,392,61175,72.19,19.73
8/27/2017 19:13,17.14,1646,76.53,2768,46.13,154,319,39326,61,16.52
8/27/2017 19:14,18.19,1579,74.5,3026,50.43,144,330,42334,68.4,17.19
8/27/2017 19:15,20.62,1986,96.03,3282,54.7,170,366,57792,72.8,19.48
8/27/2017 19:16,18.23,1854,87.66,2960,49.33,139,326,39997,58.59,17.7
8/27/2017 19:17,20.5,1722,82.43,3310,55.16,181,358,46620,69.59,19.39
8/27/2017 19:18,20.13,2078,100,3204,53.4,135,361,58336,73.59,19.37
8/27/2017 19:19,20.12,2177,105,3234,53.9,150,325,43294,75.19,18.98
8/27/2017 19:20,17.66,2157,105,2812,46.86,157,312,38360,80,16.85
8/27/2017 19:21,19.6,2043,100,3215,53.58,155,350,55859,74,18.55
8/27/2017 19:22,19.97,1971,95.78,3252,54.2,147,357,42578,76.59,19.19
8/27/2017 19:23,17.41,1910,92,3025,50.41,159,348,38681,75.4,16.47
8/27/2017 19:24,19.79,2014,97.4,3276,54.59,153,314,56997,64.4,18.96
8/27/2017 19:25,18.07,1848,88.76,2876,47.93,138,313,39654,63.59,17.09
8/27/2017 19:26,16.51,1770,84.4,2663,44.38,140,314,36705,67.4,15.69
8/27/2017 19:27,15.86,1945,95.09,2490,41.5,135,346,49082,63,14.7
8/27/2017 19:28,17.14,2160,106,2915,48.58,176,313,38553,57.2,15.99
8/27/2017 19:29,18.51,2128,106,3168,52.79,126,304,41470,65.4,18.01
8/27/2017 19:30,19.34,2422,121,3294,54.9,133,297,55876,87.19,18.27
8/27/2017 19:31,17.68,1940,95,2937,48.95,163,348,41334,72.59,16.72
8/27/2017 19:32,18.32,2257,112,3083,51.38,156,300,40311,71.19,17.79
8/27/2017 19:33,17.41,1987,98.26,2750,45.83,148,323,53299,62.2,16.51
8/27/2017 19:34,16.47,1931,95.09,2709,45.15,178,347,38318,58.59,15.86
8/27/2017 19:35,16.09,2187,109,2496,41.59,175,362,37053,52,14.88
8/27/2017 19:36,17.37,1921,94.4,2852,47.53,158,336,51299,60.79,16.54
8/27/2017 19:37,17.05,1892,92.26,2740,45.66,164,322,36304,58.4,16.44
8/27/2017 19:38,17,1813,89.59,2661,44.34,135,283,37765,63.2,16.01
8/27/2017 19:39,14.86,1844,90.66,2246,37.43,155,275,43620,53.59,14.35
8/27/2017 19:40,14.4,1816,92.19,2388,39.79,139,306,34250,57.4,13.38
8/27/2017 19:41,18.19,1837,91.58,3086,51.43,187,305,42343,66.59,17.42
8/27/2017 19:42,18.69,1934,95.98,2850,47.5,147,398,54769,62.79,17.87
8/27/2017 19:43,19.89,1794,88.26,3218,53.63,164,365,45686,83,19.35
8/27/2017 19:44,18.48,1762,84.81,2808,46.79,144,388,42126,61.4,17.55
8/27/2017 19:45,19.23,2037,98.52,2993,49.88,159,362,55108,71.19,18.34
8/27/2017 19:46,20.64,2008,96.26,3305,55.08,177,360,46452,67.19,19.8
8/27/2017 19:47,18.05,1795,85.15,2912,48.53,135,287,39909,61.59,17.36
8/27/2017 19:48,18.63,1748,85.03,2958,49.29,148,339,54588,62.2,17.73
8/27/2017 19:49,16.75,1581,76.48,2752,45.86,154,326,37591,59.59,16.01
8/27/2017 19:50,16.3,2190,110,2664,44.4,159,365,38292,80.8,15.15
8/27/2017 19:51,15.85,1993,99.65,2432,40.53,138,315,48076,59,14.89
8/27/2017 19:52,15.82,2022,99.83,2415,40.25,143,364,38021,54.2,14.97
8/27/2017 19:53,15,1731,83.83,2274,37.9,149,333,35236,47.4,14.03
8/27/2017 19:54,20.8,2254,111,3405,56.75,145,344,57886,81,19.92
8/27/2017 19:55,18.55,1978,96.33,3317,55.28,154,278,40380,75.59,17.41
8/27/2017 19:56,17.73,1571,76.5,2958,49.29,141,295,38388,75.19,16.98
8/27/2017 19:57,16.73,1598,78,2651,44.18,157,341,51844,56.59,15.8
8/27/2017 19:58,17.26,2018,101,2739,45.65,172,370,40895,64.8,16.47
8/27/2017 19:59,16.37,1579,78.16,2654,44.23,141,332,38025,57.79,15.27
8/27/2017 20:00,18.47,2355,121,2848,47.46,143,339,53799,74.4,16.91
8/27/2017 20:01,16.03,2506,126,2615,43.58,166,377,37721,62,15.51
8/27/2017 20:02,16.29,2034,99.86,2553,42.54,160,383,39134,49.2,15.49
8/27/2017 20:03,16.48,1987,96.56,2434,40.56,161,360,54110,58,15.64
8/27/2017 20:04,16.16,1839,87.63,2695,44.91,163,322,36913,59,15.37
8/27/2017 20:05,18.07,1929,90.28,2681,44.68,181,330,42770,54.2,17.03
8/27/2017 20:06,16.38,2519,123,2462,41.03,161,283,51279,54.59,15.4
8/27/2017 20:07,16.3,2001,93.73,2512,41.86,168,402,39796,50,15.56
8/27/2017 20:08,18.36,2110,99.43,2918,48.63,168,373,40155,64,17.8
8/27/2017 20:09,17.79,1875,89.59,2575,42.91,170,392,52474,59,16.73
8/27/2017 20:10,17.28,2231,109,2591,43.18,180,347,37735,73.8,16.09
8/27/2017 20:11,16.64,2017,97.16,2629,43.81,156,390,38951,55.59,16.18
8/27/2017 20:12,15.86,1565,74.09,2484,41.4,152,363,48910,54.59,15.16
8/27/2017 20:13,17.55,1885,92.33,2602,43.36,195,425,41014,52.2,16.41
8/27/2017 20:14,15.67,2244,109,2599,43.31,170,357,37757,56.79,14.5
8/27/2017 20:15,15.43,2381,115,2358,39.29,146,343,46882,52.79,14.8
8/27/2017 20:16,14.53,1980,96.69,2254,37.56,143,319,33977,49.2,13.67
8/27/2017 20:17,14.62,1891,92.33,2267,37.78,134,325,34296,50.79,14
8/27/2017 20:18,15.53,1765,86.06,2451,40.84,134,334,47973,60.59,14.79
8/27/2017 20:19,16.28,1876,90.5,2584,43.06,155,322,40125,53.2,15.37
8/27/2017 20:20,16.96,2322,118,2527,42.11,162,388,40744,67.19,15.81
8/27/2017 20:21,15.92,2395,119,2510,41.83,175,390,48955,51,15.08
8/27/2017 20:22,20.14,2179,106,3067,51.11,145,387,44166,62.4,19.36
8/27/2017 20:23,20.94,2136,103,3383,56.38,158,360,43330,72.59,20.14
8/27/2017 20:24,20.36,1943,94.59,3239,53.98,184,357,55563,67,18.98
8/27/2017 20:25,23.74,2548,127,3799,63.31,149,384,49188,80.19,23.18
8/27/2017 20:26,22.56,2016,96.51,3755,62.58,183,351,46192,75.59,21.96
8/27/2017 20:27,23.05,1952,93.01,3761,62.68,152,364,61280,73.4,22.13
8/27/2017 20:28,19.09,1609,75.93,2956,49.26,156,417,43354,68.8,18.46
8/27/2017 20:29,20.12,1807,88.11,3237,53.95,153,374,42967,64.8,19.32
8/27/2017 20:30,17.53,2333,116,2434,40.56,193,395,51302,69.19,16.1
8/27/2017 20:31,20.03,2449,119,3305,55.08,143,340,43706,71.59,19.55
8/27/2017 20:32,21.54,1984,95.09,3531,58.84,137,366,45951,69.8,20.81
8/27/2017 20:33,20.04,2173,106,3232,53.86,177,344,55603,77.19,19.14
8/27/2017 20:34,18.76,1909,93.32,3195,53.25,138,366,41428,66.8,17.54
8/27/2017 20:35,20.29,1914,93.5,3212,53.53,150,363,43165,70,19.45
8/27/2017 20:36,16.98,2209,110,2582,43.03,165,335,48619,56.59,15.62
8/27/2017 20:37,17.26,1995,97.5,2729,45.48,150,375,38839,60.2,16.34
8/27/2017 20:38,20.79,2176,108,3398,56.63,165,448,45964,86.59,19.8
8/27/2017 20:39,21.84,2149,105,3638,60.63,154,371,58461,76,21.02
8/27/2017 20:40,22.12,2488,125,3455,57.58,177,378,48985,104,20.77
8/27/2017 20:41,22.57,2530,124,3797,63.28,172,412,56022,78.4,21.61
8/27/2017 20:42,25.43,2677,131,4075,67.91,184,444,68317,80.59,24.68
8/27/2017 20:43,21.97,2337,111,3370,56.16,178,461,51890,82,21.05
8/27/2017 20:44,27.85,2330,111,3545,59.08,191,467,51044,81,27.36
8/27/2017 20:45,24.87,2336,113,3814,63.56,188,403,61607,81.4,23.84
8/27/2017 20:46,20.7,1916,90.76,3519,58.65,152,393,45738,73,19.91
8/27/2017 20:47,17.73,1739,83.5,3053,50.88,157,304,40354,63.4,16.82
8/27/2017 20:48,21.89,1632,78.58,3430,57.16,150,376,59210,65,21.01
8/27/2017 20:49,20.1,1790,86.83,3325,55.41,140,409,44617,67,19.32
8/27/2017 20:50,20.72,2601,129,3261,54.34,160,376,44494,84.59,19.36
8/27/2017 20:51,22.63,2402,117,3476,57.93,154,375,60884,78.59,21.58
8/27/2017 20:52,18.36,2641,129,2900,48.33,176,395,42502,64,17.78
8/27/2017 20:53,19.7,2219,106,3111,51.84,182,411,45997,60,19.11
8/27/2017 20:54,21.85,2362,114,3642,60.7,157,336,58711,80,20.81
8/27/2017 20:55,26.72,1946,92.93,4242,70.69,160,382,54619,85.8,25.49
8/27/2017 20:56,23.88,2123,104,4000,66.66,144,309,50176,80.19,23.53
8/27/2017 20:57,23.13,1866,89.86,3737,62.28,143,342,62926,80.4,21.99
8/27/2017 20:58,24.43,2010,94.86,3986,66.43,157,364,51371,85,23.35
8/27/2017 20:59,20.92,2064,99.03,3485,58.08,178,403,49856,74.4,20.09
8/27/2017 21:00,17.36,2424,117,2833,47.21,145,321,53752,67.19,16.69
8/27/2017 21:01,20.65,1824,87.43,3497,58.28,143,289,44812,72,20.05
8/27/2017 21:02,23.25,1845,89.63,3790,63.16,164,313,47828,83.19,22.13
8/27/2017 21:03,23.73,1610,76.86,3804,63.4,144,311,59509,76.8,23
8/27/2017 21:04,21.25,1759,85.06,3684,61.4,166,337,42876,71.8,19.98
8/27/2017 21:05,20.55,1954,93.33,3182,53.03,155,306,42037,69.19,19.57
8/27/2017 21:06,22.83,2082,99.01,3755,62.58,149,331,59718,78,21.73
8/27/2017 21:07,18.05,1975,91.65,2707,45.11,168,319,39206,64.19,17.21
8/27/2017 21:08,19.62,2117,100,3267,54.45,152,288,39681,79.4,18.89
8/27/2017 21:09,21.64,2049,96.09,3460,57.66,156,316,56630,87.4,21.16
8/27/2017 21:10,21.65,2537,125,3440,57.33,162,335,42611,106,20.05
8/27/2017 21:11,19.64,2413,116,3252,54.2,125,295,40060,67.4,19.39
8/27/2017 21:12,22.09,1772,84.66,3483,58.04,125,296,57667,72.4,21.03
8/27/2017 21:13,25.57,1723,83.69,4331,72.18,143,324,49757,111,23.97
8/27/2017 21:14,22.67,2057,100,3590,59.83,173,441,54847,105,21.55
8/27/2017 21:15,23.24,2105,100,3672,61.2,142,373,60714,81.8,22.33
8/27/2017 21:16,22.47,1706,80.43,3763,62.71,167,337,45939,103,21.35
8/27/2017 21:17,29.69,1809,87,4888,81.45,140,312,53662,115,28.62
8/27/2017 21:18,20.42,1987,97.09,3411,56.84,137,299,55346,76.19,19.17
8/27/2017 21:19,20.23,2013,99.03,3520,58.66,148,324,46913,80,19.47
8/27/2017 21:20,22.46,2506,126,3595,59.91,162,346,45408,106,21.26
8/27/2017 21:21,22.42,2182,107,3584,59.73,157,347,60527,81.59,21.18
8/27/2017 21:22,23.93,2356,115,4038,67.3,164,408,51885,96.19,23.35
8/27/2017 21:23,24.54,1967,93.8,4043,67.38,181,361,48747,89.4,23.75
8/27/2017 21:24,17.61,1974,94.06,2751,45.84,169,358,52783,62.59,16.73
8/27/2017 21:25,22.19,2092,101,3471,57.84,147,342,46737,72.19,21.42
8/27/2017 21:26,23.02,1821,87.16,3971,66.18,147,339,49001,79.59,22.28
8/27/2017 21:27,21.47,1680,80.63,3573,59.54,177,354,58217,84.19,20.65
8/27/2017 21:28,20.76,1480,72.06,3464,57.73,163,345,43803,77.8,19.92
8/27/2017 21:29,22.35,2096,104,3594,59.9,182,371,47269,84.4,21.66
8/27/2017 21:30,21.65,2179,109,3282,54.7,184,425,62874,90.8,20.56
8/27/2017 21:31,19.07,1799,87.05,3132,52.2,153,320,42185,63,18.5
8/27/2017 21:32,20.88,1595,75.45,3488,58.13,163,355,44200,70.4,19.8
8/27/2017 21:33,19.86,2257,111,3325,55.41,176,338,56037,76.19,19.18
8/27/2017 21:34,16.17,1867,89.16,2903,48.38,141,238,33452,60.59,15.07
8/27/2017 21:35,21.41,1884,91.5,3631,60.51,133,319,45572,82.59,20.59
8/27/2017 21:36,20.63,2056,100,3523,58.71,148,284,55321,74.4,19.44
8/27/2017 21:37,21.07,2238,108,3581,59.68,159,300,43843,73,20.22
8/27/2017 21:38,19.72,2066,99.16,3472,57.86,147,333,45571,69.4,18.93
8/27/2017 21:39,19.92,1741,83,3242,54.03,135,303,55227,71.4,19.36
8/27/2017 21:40,18.27,2245,112,2854,47.56,134,311,37609,73.19,16.93
8/27/2017 21:41,19.89,1884,89.83,3308,55.13,161,310,42369,69.8,19.48
8/27/2017 21:42,21.2,1645,78.16,3592,59.86,120,280,57221,70.59,20.27
8/27/2017 21:43,22.58,1639,76.38,3698,61.63,150,347,46686,78.8,21.79
8/27/2017 21:44,21.12,1686,79.91,3702,61.7,156,319,47243,80.19,20.02
8/27/2017 21:45,21.07,1875,90.96,3634,60.56,148,375,62200,77.59,19.97
8/27/2017 21:46,18.28,2484,125,3176,52.93,169,329,41654,77.19,17.41
8/27/2017 21:47,20.87,2433,122,3653,60.88,166,380,46724,72.59,19.75
8/27/2017 21:48,20.58,2027,99.05,3326,55.43,153,338,57309,67,19.79
8/27/2017 21:49,18.28,2082,103,3061,51.01,180,348,42605,59.79,17.55
8/27/2017 21:50,20.77,2514,126,3262,54.36,178,313,45510,90,19.82
8/27/2017 21:51,20.6,2039,98.86,3212,53.53,175,323,60400,74,20.19
8/27/2017 21:52,17.57,1717,82.33,2929,48.81,161,355,41554,70.59,16.82
8/27/2017 21:53,14.66,1688,80.95,2318,38.63,158,314,34462,63.4,13.98
8/27/2017 21:54,19.19,2109,104,2906,48.43,164,434,59170,61.59,18.1
8/27/2017 21:55,14.58,1690,81.63,2358,39.29,158,347,35164,51.59,13.88
8/27/2017 21:56,15.63,1494,73.13,2571,42.84,144,359,37410,60.79,14.87
8/27/2017 21:57,18.7,1547,75.73,3075,51.25,160,375,57138,69.8,17.97
8/27/2017 21:58,22.61,1240,59.9,3889,64.81,158,324,44077,89.4,21.74
8/27/2017 21:59,23.75,1658,80.56,3656,60.93,164,343,45697,93.4,22.98
8/27/2017 22:00,21.29,2263,110,3254,54.23,171,534,63581,84,20.05
8/27/2017 22:01,33.32,1918,89.73,5257,87.61,153,528,71263,105,32.9
8/27/2017 22:02,26.54,1767,84.13,4446,74.09,168,305,48574,105,25.33
8/27/2017 22:03,31.44,2197,107,5109,85.15,177,387,67815,105,29.55
8/27/2017 22:04,34.92,2578,126,5866,97.76,185,353,60469,127,34.43
8/27/2017 22:05,23.02,1833,85.36,3745,62.41,166,339,44520,110,21.92
8/27/2017 22:06,23.11,1934,90.5,4044,67.4,159,327,58040,88,22.07
8/27/2017 22:07,22.15,2081,98.96,3882,64.69,172,328,46399,83.59,21.25
8/27/2017 22:08,22.58,2409,116,4012,66.86,162,318,46672,88,21.57
8/27/2017 22:09,22.34,2328,111,3751,62.51,179,379,58960,79.59,21.48
8/27/2017 22:10,18.8,1986,94.33,2907,48.45,161,332,39363,71.19,18.09
8/27/2017 22:11,21.7,1864,87.48,3703,61.71,156,387,47099,76,20.8
8/27/2017 22:12,24.05,1787,84.5,4229,70.48,167,319,60816,89.19,23.07
8/27/2017 22:13,31.41,2137,103,5246,87.43,167,423,58719,125,30.37
8/27/2017 22:14,37.19,2071,96.34,6033,100,170,406,64920,132,36.52
8/27/2017 22:15,39.02,2059,97.36,6291,104,170,433,79224,131,37.7
8/27/2017 22:16,38.2,2656,126,5778,96.3,182,453,62306,118,37.43
8/27/2017 22:17,23.48,2160,100,4121,68.68,179,361,48844,80.59,22.6
8/27/2017 22:18,27.15,2391,113,4513,75.2,182,384,67696,90,26.44
8/27/2017 22:19,22.75,2161,103,4002,66.69,177,328,49679,79.8,21.92
8/27/2017 22:20,25.68,2768,140,4286,71.43,173,361,51804,112,24.4
8/27/2017 22:21,31.78,2625,128,5478,91.3,154,412,72380,120,31.46
8/27/2017 22:22,32.67,2166,102,5633,93.88,159,371,57527,110,32.22
8/27/2017 22:23,32.67,1975,95.23,5478,91.3,144,351,57915,112,31.65
8/27/2017 22:24,30.06,1607,76.58,4986,83.09,156,318,66310,104,29.28
8/27/2017 22:25,20.39,2020,99.16,3348,55.79,171,377,44339,68.19,19.35
8/27/2017 22:26,28.32,2101,102,4625,77.08,189,380,52831,105,27.06
8/27/2017 22:27,36.7,2633,130,5992,99.86,180,441,77186,120,36.07
8/27/2017 22:28,35.93,2620,127,5739,95.65,176,424,62943,113,34.6
8/27/2017 22:29,30.3,2892,140,5081,84.68,172,411,55578,113,29.96
8/27/2017 22:30,31.45,2737,133,5032,83.86,182,427,69356,110,30.48
8/27/2017 22:31,33.26,2599,125,5445,90.75,199,442,59142,116,32.79
8/27/2017 22:32,26.9,1879,88.9,4559,75.98,166,358,49786,111,25.93
8/27/2017 22:33,29.43,2167,106,4973,82.88,180,398,70638,112,28.11
8/27/2017 22:34,31.52,2105,102,5252,87.53,165,319,54495,112,30.88
8/27/2017 22:35,31.08,2300,113,5275,87.91,166,372,57460,110,29.92
8/27/2017 22:36,33.47,2054,98.44,5571,92.84,182,374,71634,115,32.49
8/27/2017 22:37,35.83,2227,107,5895,98.25,185,387,61217,132,34.81
8/27/2017 22:38,23.79,2112,99.96,4177,69.61,159,401,49302,85.59,23.15
8/27/2017 22:39,22.99,1988,95.76,4058,67.63,174,380,61441,87.4,21.77
8/27/2017 22:40,27.02,2797,139,4593,76.55,183,372,53941,107,25.98
8/27/2017 22:41,32.35,2418,117,5513,91.88,168,384,60288,115,31.73
8/27/2017 22:42,35.54,2274,111,6134,102,159,348,74119,126,34.61
8/27/2017 22:43,38.92,2539,122,6571,109,203,385,65427,132,38.45
8/27/2017 22:44,35.96,2222,104,6035,100,158,371,61589,129,35.43
8/27/2017 22:45,34.19,2190,102,5771,96.18,166,367,72867,126,33.43
8/27/2017 22:46,30.37,2331,112,5197,86.61,196,409,58391,120,29.31
8/27/2017 22:47,24.7,2231,105,4312,71.86,190,446,55522,86.4,23.95
8/27/2017 22:48,23.46,2400,115,4130,68.83,180,406,63874,86.19,22.55
8/27/2017 22:49,26.72,2132,101,4571,76.18,184,353,51845,112,25.8
8/27/2017 22:50,28.41,2572,125,4498,74.95,169,420,53450,103,27.34
8/27/2017 22:51,28.73,2636,126,4767,79.44,163,355,65507,101,27.95
8/27/2017 22:52,20.94,1887,87.3,3576,59.59,133,303,42254,99.8,20.58
8/27/2017 22:53,27.36,1997,94.46,4567,76.11,138,350,53460,111,26.31
8/27/2017 22:54,27.95,2221,104,4620,77,155,311,63631,100,27.03
8/27/2017 22:55,27.01,2410,115,4657,77.61,164,340,51593,119,26.02
8/27/2017 22:56,24.48,2337,109,4090,68.16,146,348,46507,100,23.99
8/27/2017 22:57,20.7,2431,115,3496,58.26,165,360,56459,95,19.66
8/27/2017 22:58,16.95,2450,117,2809,46.81,150,350,40082,63.4,15.86
8/27/2017 22:59,16.23,2131,100,2736,45.59,178,425,38875,61.4,15.71
8/27/2017 23:00,19.18,2946,146,2823,47.04,187,491,58591,71.8,17.67
8/27/2017 23:01,18.29,2550,121,2982,49.7,161,379,41310,65.8,18
8/27/2017 23:02,14.22,1922,90.16,2280,38,155,364,33634,54.4,13.46
8/27/2017 23:03,18.85,2276,109,2987,49.78,174,405,53727,60,17.95
8/27/2017 23:04,17.13,1994,93.33,2868,47.79,178,386,39654,59,16.5
8/27/2017 23:05,17.55,1905,89.66,2576,42.93,128,382,40105,50.59,16.48
8/27/2017 23:06,15.48,2157,101,2460,41,161,319,48279,51.59,14.72
8/27/2017 23:07,14.48,2089,98.96,2263,37.71,212,312,33225,44.59,13.8
8/27/2017 23:08,14.13,1889,87.65,2295,38.25,159,277,31905,47.59,13.74
8/27/2017 23:09,16.18,1658,78.3,2602,43.36,169,387,52716,56.59,15.32
8/27/2017 23:10,13.85,2179,107,2248,37.46,172,302,30899,59,12.82
8/27/2017 23:11,16.17,2189,107,2608,43.46,190,357,36894,55.79,14.96
8/27/2017 23:12,17.29,2169,104,2706,45.09,154,352,51763,54.79,16.8
8/27/2017 23:13,17.64,1743,82.05,2894,48.23,156,394,42906,57.59,16.94
8/27/2017 23:14,16.27,1728,79.86,2740,45.66,153,423,39711,58.4,15.66
8/27/2017 23:15,18.19,1738,79.91,2839,47.31,146,420,57043,57.79,17.14
8/27/2017 23:16,15.52,2066,99.59,2502,41.7,142,354,37774,56.59,14.66
8/27/2017 23:17,17.5,1927,91.16,2857,47.61,169,392,42245,56.2,16.96
8/27/2017 23:18,22.23,1715,80.19,3623,60.38,198,462,63999,82.4,21.39
8/27/2017 23:19,22.27,2010,95.76,3880,64.66,217,402,50606,81.59,21.67
8/27/2017 23:20,18.02,2508,123,3045,50.75,197,441,43134,75.19,16.75
8/27/2017 23:21,17.85,2180,105,3079,51.31,137,371,53285,66.8,17.34
8/27/2017 23:22,19.98,1947,93.4,3441,57.34,172,403,46107,79,19.47
