시간,시스템 CPU 사용률 (%),프로세스 메모리 사용량 (MB),Current Thread 수,호출 건수,TPS,동시 사용자,ERROR 수,SQL 수,최대 TPS,프로세스 CPU사용률 (%)
8/28/2017 10:17,13.08,782,38.9,2210,36.83,66.84,163,25779,45.79,12.38
8/28/2017 10:18,14.32,727,36.5,2375,39.58,63.09,150,40439,54.59,13.31
8/28/2017 10:19,13.1,853,43.09,2099,34.97,59.29,193,28089,50.2,12.42
8/28/2017 10:20,13.6,1091,55.13,2197,36.61,79.59,200,29142,52.59,12.57
8/28/2017 10:21,15.44,800,40.03,2484,41.4,68.91,164,43366,56.59,14.49
8/28/2017 10:22,14.43,962,48.86,2401,40.01,60.23,184,29803,55,13.52
8/28/2017 10:23,15.9,963,48.93,2703,45.04,63.69,210,32371,54.79,14.97
8/28/2017 10:24,14.16,821,41.29,2272,37.86,82.59,186,41028,48.4,13.35
8/28/2017 10:25,11.76,819,40.9,1905,31.75,53.33,171,24865,41.4,10.75
8/28/2017 10:26,13.94,1016,52.36,2385,39.75,56.7,163,28281,53.59,13.06
8/28/2017 10:27,14.25,913,46.23,2473,41.21,79.89,184,42453,54.4,13.29
8/28/2017 10:28,15.9,1129,56.56,2646,44.09,67.36,239,33256,53.2,14.96
8/28/2017 10:29,15.89,1077,55.09,2718,45.29,78.56,238,34314,57.4,14.87
8/28/2017 10:30,16.18,1449,75.93,2624,43.73,85.89,259,47381,54.4,14.72
8/28/2017 10:31,15.13,1151,57.66,2561,42.68,76.34,223,33672,56.4,14.37
8/28/2017 10:32,14.31,926,46.5,2425,40.4,78.01,183,30098,57.79,13.09
8/28/2017 10:33,17.67,1009,50.29,2870,47.83,76.09,211,51007,60.4,16.87
8/28/2017 10:34,17.47,1093,54.33,2951,49.18,83.74,192,36387,68,16.34
8/28/2017 10:35,16.76,1037,50.58,2764,46.06,74.92,205,36254,61.4,15.54
8/28/2017 10:36,15.88,1096,53.58,2690,44.83,87.45,188,45894,56,15.24
8/28/2017 10:37,16.09,920,46.33,2782,46.36,69.2,173,31820,58,15.11
8/28/2017 10:38,14.14,924,45.83,2429,40.47,71.09,176,30938,50.59,13.28
8/28/2017 10:39,14.33,995,49.25,2307,38.45,77.09,192,43163,49,13.56
8/28/2017 10:40,15.47,1849,96.25,2465,41.08,86.14,242,33665,72.4,13.96
8/28/2017 10:41,13.53,1696,85.08,2165,36.08,58.55,224,30456,48.59,13.19
8/28/2017 10:42,13.44,1170,57.08,2127,35.45,106,251,44556,49.2,12.55
8/28/2017 10:43,18.29,1115,55.25,2737,45.61,75.98,231,32593,68.19,17.69
8/28/2017 10:44,25.11,1103,55.33,3502,58.36,66.31,241,36520,68.4,23.84
8/28/2017 10:45,27.18,994,48.66,3718,61.96,77.03,250,54208,70,26.15
8/28/2017 10:46,26.28,1065,52,3578,59.63,74.44,218,40497,74.19,25.18
8/28/2017 10:47,20.17,1325,66.83,3008,50.13,68.56,185,34577,76.4,19.13
8/28/2017 10:48,13.86,978,48.08,2183,36.38,83.55,245,43998,51.59,12.83
8/28/2017 10:49,22.62,1105,54.5,3207,53.45,82.03,197,32888,62.2,21.88
8/28/2017 10:50,20.61,1199,61.65,2832,47.2,64.83,180,31240,64.59,19.52
8/28/2017 10:51,24.12,957,47.26,3314,55.23,78.81,196,48955,65.59,23.49
8/28/2017 10:52,23.09,950,46.86,3203,53.38,70.48,199,35935,64.4,22.01
8/28/2017 10:53,22.58,1265,63.66,3237,53.95,81.69,198,33079,64.8,21.76
8/28/2017 10:54,23.31,1247,62,3222,53.7,75.52,202,47363,59.59,22.32
8/28/2017 10:55,21.36,1036,51.03,2919,48.65,74.09,202,31806,64.8,20.65
8/28/2017 10:56,10.79,838,40.65,1847,30.78,61.26,147,23134,40.59,10
8/28/2017 10:57,10.46,986,50.29,1605,26.75,99.14,207,36313,35.2,9.8
8/28/2017 10:58,11.24,884,43.43,1821,30.35,109,232,27140,38.79,10.35
8/28/2017 10:59,11.85,1163,57.76,1816,30.26,82.55,232,26918,38.59,10.85
8/28/2017 11:00,12.17,1734,89.83,1714,28.56,65.19,223,40017,44.79,11.09
8/28/2017 11:01,10.19,1320,65.53,1472,24.53,64.43,219,23097,34.79,9.78
8/28/2017 11:02,11.97,1033,52.2,1990,33.15,87.26,218,28211,39.79,11.07
8/28/2017 11:03,13.34,1177,60.03,1957,32.61,99.2,237,43356,44,12.29
8/28/2017 11:04,10.75,1232,63,1655,27.58,96.02,223,23650,35.79,10.13
8/28/2017 11:05,11.1,1056,52.08,1626,27.1,92.99,244,25973,39,10.25
8/28/2017 11:06,9.98,968,47.84,1450,24.16,57.56,206,35607,28.79,9.35
8/28/2017 11:07,10.98,767,37.43,1641,27.35,83.82,212,24357,43.59,10.44
8/28/2017 11:08,21.01,873,42.76,2805,46.75,63.34,221,32393,58.2,20.23
8/28/2017 11:09,20.51,930,46.2,2731,45.51,57.44,193,42716,54,19.51
8/28/2017 11:10,17.75,968,48.25,2232,37.2,44.36,165,26097,52.4,17.03
8/28/2017 11:11,18.63,793,38.88,2452,40.86,56.71,201,29504,51.2,17.8
8/28/2017 11:12,22.13,1020,51.09,3004,50.06,57.82,188,44828,63.59,21.3
8/28/2017 11:13,20.48,1177,58.96,2840,47.33,60.37,184,29088,58.79,19.48
8/28/2017 11:14,19.79,1227,61.56,2633,43.88,64.25,191,27969,52.4,18.87
8/28/2017 11:15,17.11,1168,59.16,2278,37.96,67.55,219,41093,66.4,16.07
8/28/2017 11:16,14.4,1128,56.53,1932,32.2,82.75,256,27235,56.4,13.75
8/28/2017 11:17,10.68,1076,53.73,1564,26.06,59.62,199,24203,33.59,10.01
8/28/2017 11:18,10.77,1195,59.7,1458,24.29,84.78,265,37948,34.2,10.05
8/28/2017 11:19,10.15,1364,68.44,1471,24.51,58.16,194,22864,29.6,9.46
8/28/2017 11:20,9.6,1462,74.8,1432,23.86,65.92,231,21920,35.4,8.5
8/28/2017 11:21,8.38,1113,54.79,1202,20.03,61.71,167,30119,27.79,7.86
8/28/2017 11:22,7.83,918,45.29,1096,18.26,83.71,188,19421,23.39,7.24
8/28/2017 11:23,9.61,796,39.46,1477,24.61,76.59,172,21339,30,8.78
8/28/2017 11:24,11.44,1221,61.09,1715,28.58,77.09,253,39665,47.2,10.57
8/28/2017 11:25,9.71,1223,61.03,1492,24.86,72.84,166,21259,33.59,9.07
8/28/2017 11:26,10.05,968,48.4,1581,26.35,55.54,181,21886,34.59,9.42
8/28/2017 11:27,10.54,971,49.53,1605,26.75,71.61,193,36050,31.79,9.82
8/28/2017 11:28,9.8,1021,52.46,1547,25.78,84.74,172,21614,32.79,8.97
8/28/2017 11:29,15.21,1456,76.23,2522,42.03,83.12,204,28813,71,13.85
8/28/2017 11:30,18.32,2396,125,2684,44.73,78.9,278,47096,88.19,16.85
8/28/2017 11:31,14.69,2351,119,2195,36.58,106,251,30948,71.19,14.36
8/28/2017 11:32,11.51,1480,73.4,1746,29.1,73.13,250,27260,36.79,10.99
8/28/2017 11:33,14.77,1109,55.04,2520,42,96.37,251,42922,79,13.89
8/28/2017 11:34,15.13,1069,52.29,2547,42.45,90.08,225,30735,71.8,14.49
8/28/2017 11:35,23.23,1198,59.43,4024,67.06,60.98,224,41238,92.8,21.99
8/28/2017 11:36,13.59,961,46.61,2225,37.08,63.79,172,38254,84.19,12.93
8/28/2017 11:37,10.21,1020,49.93,1659,27.64,80.36,170,22082,38.59,9.48
8/28/2017 11:38,9.59,965,48.28,1604,26.73,92.88,193,21052,43,8.83
8/28/2017 11:39,12,1194,61.5,1911,31.85,74.77,181,37850,48.79,10.88
8/28/2017 11:40,10.23,1069,54.43,1590,26.5,81.53,184,23922,38.4,9.28
8/28/2017 11:41,9.71,966,49.18,1602,26.7,96.27,173,20163,33.2,8.85
8/28/2017 11:42,10.18,1031,51.63,1549,25.81,80.64,228,37569,39.4,9.47
8/28/2017 11:43,9.75,1110,55.31,1424,23.73,99.46,235,24687,31,8.96
8/28/2017 11:44,12.59,1009,50.28,2101,35.01,86.5,217,27576,49.4,11.56
8/28/2017 11:45,10.84,1194,60.08,1574,26.23,82.84,224,38144,36.59,10.24
8/28/2017 11:46,9.48,958,48,1407,23.45,86.37,216,22469,30.79,8.55
8/28/2017 11:47,10.5,1209,61.5,1647,27.45,103,243,25983,34.2,9.69
8/28/2017 11:48,10.96,1060,52.83,1729,28.81,83.3,191,35942,37.79,10.44
8/28/2017 11:49,10.67,937,47,1630,27.16,89.9,226,24282,34.79,9.74
8/28/2017 11:50,10.72,1184,60.5,1649,27.48,99.22,188,23501,43,9.65
8/28/2017 11:51,10.93,994,49.5,1602,26.7,78.2,218,36775,39.59,10.21
8/28/2017 11:52,10.93,1213,61,1764,29.39,97.21,255,24698,38.2,9.96
8/28/2017 11:53,10.93,1195,58.83,1705,28.41,111,248,26208,33.79,10.23
8/28/2017 11:54,11.18,994,48.83,1752,29.2,78.58,226,37561,40.2,10.49
8/28/2017 11:55,16.09,1220,61.16,2439,40.65,83.33,230,30687,72.59,14.97
8/28/2017 11:56,21.19,1168,58.16,3341,55.68,76.06,249,37463,71.4,20.22
8/28/2017 11:57,20.67,1198,60,3419,56.98,80.63,190,46219,68.4,19.71
8/28/2017 11:58,21.76,1155,57.83,3616,60.26,91.18,193,34375,73.4,20.87
8/28/2017 11:59,20.07,1085,54.34,3219,53.65,68.34,165,30556,67.19,19.07
8/28/2017 12:00,18.82,1602,84.4,3084,51.4,84.72,187,41978,77.59,17.68
8/28/2017 12:01,18.78,1142,57.4,3148,52.46,66.73,189,31641,74.59,18.04
8/28/2017 12:02,12.66,983,49.21,1868,31.13,75.95,238,26668,60.79,11.94
8/28/2017 12:03,9.67,1226,62.51,1546,25.76,99.17,226,34838,35.4,8.58
8/28/2017 12:04,9.64,999,50.01,1425,23.75,94.12,241,24297,28.79,9.16
8/28/2017 12:05,9.69,948,48.11,1576,26.26,69.34,204,22527,36.79,8.55
8/28/2017 12:06,9.47,1361,69.03,1424,23.73,93.26,197,33721,35,8.99
8/28/2017 12:07,8.11,1195,60.16,1292,21.53,84.32,167,18234,27,7.12
8/28/2017 12:08,9.08,1236,62.28,1455,24.25,106,198,20602,29.6,8.52
8/28/2017 12:09,11.5,1378,69.44,1780,29.66,102,249,39250,36.2,10.55
8/28/2017 12:10,9.11,1236,60.2,1372,22.86,80.64,193,19298,36.4,8.44
8/28/2017 12:11,10.15,1234,61.75,1694,28.23,101,236,23866,35.59,9.31
8/28/2017 12:12,8.41,1099,54.65,1294,21.56,83.85,188,30635,33,7.86
8/28/2017 12:13,9.05,1141,58.09,1423,23.71,84.02,224,21281,32.79,8.1
8/28/2017 12:14,9.26,1197,61.26,1356,22.6,68.83,207,21516,28.6,8.6
8/28/2017 12:15,8.89,948,47.43,1263,21.04,89.6,220,33005,29.2,7.97
8/28/2017 12:16,8.94,1147,58.16,1337,22.28,85.65,241,21537,29.2,8.36
8/28/2017 12:17,9.31,1069,53.63,1293,21.54,97.38,257,24194,30.39,8.66
8/28/2017 12:18,9.3,1053,52.86,1256,20.93,108,244,35056,27.79,8.39
8/28/2017 12:19,9.59,934,47.36,1392,23.2,99.57,234,22460,30,8.81
8/28/2017 12:20,9.66,1140,57.73,1367,22.78,78.83,221,20205,30.39,8.74
8/28/2017 12:21,9.86,1063,52.96,1413,23.54,90.07,273,36816,29.6,9.18
8/28/2017 12:22,7.77,898,44.63,1176,19.6,86.79,211,19043,27.6,7.19
8/28/2017 12:23,8.64,1175,58.63,1221,20.35,87.16,211,21631,28.2,7.92
8/28/2017 12:24,9.36,1134,55.43,1192,19.86,93.5,230,34061,25.2,8.6
8/28/2017 12:25,17.26,1001,48.68,2765,46.08,82.26,195,29680,67.4,16.12
8/28/2017 12:26,20.16,1112,54.71,3190,53.16,66.51,204,33214,69.59,19.39
8/28/2017 12:27,22.49,1327,66.65,3532,58.86,93.12,233,51376,73.8,21.03
8/28/2017 12:28,10.72,1266,62.48,1646,27.43,86.67,236,24026,48,10.28
8/28/2017 12:29,9.58,822,40.56,1528,25.46,72.68,176,22641,33.59,8.96
8/28/2017 12:30,10.34,1097,55.91,1458,24.29,67.38,202,36259,35,9.33
8/28/2017 12:31,10.03,854,42.56,1513,25.21,67.19,210,24249,32,9.27
8/28/2017 12:32,10.87,1056,52.68,1706,28.43,87.03,209,27268,40.4,10.16
8/28/2017 12:33,11.29,1053,52.53,1726,28.76,90.28,249,39587,39.4,10.35
8/28/2017 12:34,10.6,976,48.31,1689,28.14,68.56,180,23883,36,9.88
8/28/2017 12:35,10.06,1089,54.68,1641,27.35,83.4,228,24130,33.59,9.1
8/28/2017 12:36,10.64,1164,57.2,1684,28.06,68,194,37491,35.79,10.02
8/28/2017 12:37,11.02,942,45.23,1893,31.54,68.91,209,24639,45,10.32
8/28/2017 12:38,10.36,968,47.5,1694,28.23,97.4,225,24889,43,9.69
8/28/2017 12:39,11.08,1174,58.46,1716,28.6,112,258,37490,38.59,10.19
8/28/2017 12:40,11.37,1822,95.69,1748,29.13,82.52,261,26077,47.59,10.1
8/28/2017 12:41,11.82,1422,71.5,1829,30.48,91.49,248,26222,39,11.34
8/28/2017 12:42,13.92,904,44.06,2340,39,79.73,223,44066,62.2,13.04
8/28/2017 12:43,11.56,1058,52.63,1855,30.91,105,217,25955,52.79,10.81
8/28/2017 12:44,9.97,860,42.53,1605,26.75,76.42,198,22705,39.59,9.27
8/28/2017 12:45,10.86,908,45.29,1693,28.21,108,227,37117,35.4,9.86
8/28/2017 12:46,9.98,1004,50.33,1543,25.71,98.75,220,22112,35.4,9.41
8/28/2017 12:47,8.78,946,47.56,1436,23.93,92.28,192,19419,32,8.18
8/28/2017 12:48,10.33,1061,53.16,1596,26.6,85.03,240,35987,34.79,9.56
8/28/2017 12:49,9.59,961,46.93,1520,25.33,95.29,195,20695,38.79,9.07
8/28/2017 12:50,9.68,851,41.93,1494,24.89,100,257,23687,40.2,8.83
8/28/2017 12:51,11.48,933,45.46,1718,28.63,93.24,271,39402,37,10.59
8/28/2017 12:52,10.81,927,45.33,1780,29.66,87.38,237,25031,36.59,10.28
8/28/2017 12:53,11.13,968,48.13,1725,28.75,113,261,25759,47.79,10.35
8/28/2017 12:54,10.22,948,47.29,1426,23.76,100,279,37109,32.2,9.43
8/28/2017 12:55,9.72,1173,60.16,1407,23.45,100,256,22994,31.2,8.89
8/28/2017 12:56,9.94,1073,53.41,1528,25.46,92.88,231,22773,32,9.33
8/28/2017 12:57,10.17,1074,53.5,1492,24.86,98.2,198,35305,39.2,9.52
8/28/2017 12:58,9.11,742,35.9,1311,21.85,105,245,23042,30,8.66
8/28/2017 12:59,7.65,797,39.33,1060,17.66,87.41,216,19305,22.6,6.86
8/28/2017 13:00,9.38,1075,53.83,1172,19.53,65.91,237,35691,28,8.46
8/28/2017 13:01,8.86,834,40.9,1321,22.01,107,218,26728,31.39,8.02
8/28/2017 13:02,10.5,946,46.33,1655,27.58,85.32,213,24182,37.59,9.81
8/28/2017 13:03,12.81,1016,50.5,1898,31.63,85.39,257,42986,52.79,11.6
8/28/2017 13:04,10.42,1360,68.75,1586,26.43,88.87,235,24235,34.4,10.01
8/28/2017 13:05,9.81,870,42.16,1474,24.56,98.06,226,23460,30,9.11
8/28/2017 13:06,11.19,833,40.65,1537,25.61,71.29,242,40192,33.2,10.41
8/28/2017 13:07,10.18,881,43.91,1465,24.41,92.41,263,25352,30.39,9.36
8/28/2017 13:08,10.64,894,44.75,1665,27.75,88.77,238,24612,34.4,10.02
8/28/2017 13:09,13.06,881,43.5,1905,31.75,96.76,265,42150,43.59,12.32
8/28/2017 13:10,12.86,1296,66.56,1967,32.78,87.49,212,28719,53.4,11.6
8/28/2017 13:11,13.24,1063,52.83,2009,33.47,98.83,264,30930,48.2,12.42
8/28/2017 13:12,12.79,953,46.86,2070,34.5,60.58,195,38763,48.59,12.12
8/28/2017 13:13,10.69,938,47.09,1673,27.88,86.71,230,25012,41.59,9.82
8/28/2017 13:14,9.92,1034,51.93,1577,26.28,97.16,231,23404,37.59,9.18
8/28/2017 13:15,12.5,1206,61.5,1790,29.83,89.73,282,41312,42.79,11.43
8/28/2017 13:16,11.26,1038,51.36,1785,29.75,90.24,260,26792,42.79,10.59
8/28/2017 13:17,9.67,1085,54.36,1460,24.33,82.45,246,21728,35.59,8.92
8/28/2017 13:18,11.05,1076,53.93,1712,28.53,76.94,239,39692,37.4,10.23
8/28/2017 13:19,12.28,1060,54.2,1922,32.03,118,277,30738,45.79,11.28
8/28/2017 13:20,10.84,1289,66.43,1679,27.98,98.3,237,26198,42,10.06
8/28/2017 13:21,10.48,921,46.86,1622,27.03,101,226,35751,33.79,9.73
8/28/2017 13:22,11.27,950,48.81,1799,29.98,114,238,26273,41,10.5
8/28/2017 13:23,13.76,1023,52.98,2222,37.03,106,238,30295,57.4,12.98
8/28/2017 13:24,13.41,1001,51.86,2262,37.7,108,251,41510,51.79,12.5
8/28/2017 13:25,14.35,956,48.73,2483,41.38,103,256,32988,61.59,13.43
8/28/2017 13:26,14.15,918,46.23,2508,41.79,86.05,181,28216,53.79,13.58
8/28/2017 13:27,16.02,1010,51.28,2858,47.63,96.07,197,45772,59.59,14.96
8/28/2017 13:28,12.61,988,49.65,2214,36.9,106,190,27361,61.4,12.04
8/28/2017 13:29,12.54,1002,51,2082,34.7,89.98,212,26832,47,11.57
8/28/2017 13:30,13.51,1753,92.34,2083,34.71,98.28,224,40643,55.79,12.24
8/28/2017 13:31,10.88,1388,70.65,1763,29.38,97.75,234,25416,39.79,10.23
8/28/2017 13:32,9.97,965,48.46,1700,28.33,104,245,24088,39.79,9.19
8/28/2017 13:33,11.55,925,47.04,1830,30.5,112,234,39094,44,10.84
8/28/2017 13:34,10.34,730,37.26,1592,26.53,91.53,247,25738,32,9.63
8/28/2017 13:35,10.67,817,42.03,1680,28,98.46,233,25769,37.4,9.86
8/28/2017 13:36,10.15,956,48.84,1376,22.93,82.68,234,36213,31.2,9.27
8/28/2017 13:37,10.65,832,41.75,1606,26.76,89.01,206,24897,36.4,9.99
8/28/2017 13:38,11.73,946,48.48,1881,31.35,101,251,28032,39,10.59
8/28/2017 13:39,13.84,1135,57.96,2305,38.4,96.43,280,43870,50.2,13.4
8/28/2017 13:40,13.51,1346,70.56,2235,37.25,113,257,30127,58.4,12.6
8/28/2017 13:41,12.05,1049,53.5,2011,33.51,93,251,28070,45.4,11.5
8/28/2017 13:42,10.78,793,40.56,1723,28.71,92.94,212,37219,35.2,10
8/28/2017 13:43,13.13,748,37.96,2083,34.71,93.43,259,29269,46,12.42
8/28/2017 13:44,12.39,732,37,2062,34.36,107,266,29636,44.59,11.58
8/28/2017 13:45,13.18,958,48.36,2172,36.2,115,276,42836,47.79,12.6
8/28/2017 13:46,13.2,884,44.56,2179,36.31,104,262,30849,52.79,12.32
8/28/2017 13:47,11.68,958,48.73,1787,29.78,96.8,242,26996,39,11.13
8/28/2017 13:48,10.4,966,49.09,1565,26.08,83.63,198,35764,42,9.39
8/28/2017 13:49,10.91,809,41.13,1691,28.18,96.68,221,25648,40,10.41
8/28/2017 13:50,11.81,1207,64.8,1855,30.91,83.64,195,24869,46.4,10.72
8/28/2017 13:51,12.12,917,46.83,1932,32.2,87.32,213,40295,40.4,11.66
8/28/2017 13:52,10.43,854,42.9,1625,27.08,84.74,210,26077,40.2,9.76
8/28/2017 13:53,10.11,745,38.13,1637,27.28,106,199,23976,35.2,9.53
8/28/2017 13:54,15.18,822,42.53,2426,40.43,87.48,206,42301,66.8,14.27
8/28/2017 13:55,14.7,1149,60.29,2255,37.58,109,221,30183,63.2,13.57
8/28/2017 13:56,10.31,881,44.83,1584,26.39,81.92,190,23404,42.2,9.69
8/28/2017 13:57,10.54,847,43.7,1692,28.2,69.58,193,36343,38.4,9.81
8/28/2017 13:58,11.83,968,49.04,1879,31.31,79.18,220,28235,41.2,11.12
8/28/2017 13:59,10.67,967,50.26,1755,29.25,79.15,182,22834,34.59,9.61
